Taxon_Name	MeanBootstrapValue	MeanLengthMerged	PercentageAsPairs	Total
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Mallocybe	0.97	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Pellidiscus	0.52	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Quadrispora	0.678	0	1.0	26
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Stagnicola	0.58	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__uncultured_Cortinariaceae	0.878	0	1.0	13708
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae	0.876	0	1.0	3474
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Alboleptonia	0.76	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Claudopus	0.622	0	1.0	688
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilopsis	0.617	0	1.0	20
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma	0.575	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Inopilus	0.61	0	1.0	831
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Leptonia	0.643	0	1.0	8
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Nolanea	0.953	0	1.0	5450
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Rhodocybe	0.688	0	1.0	6
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__uncultured_Entolomataceae	0.655	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe	0.925	0	1.0	1876
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus	0.95	0	1.0	16528
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae	0.767	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon	0.874	0	1.0	29
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Hohenbuehelia	0.52	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Nematoctonus	0.654	0	1.0	5
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Pluteus	0.78	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis	0.7	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola	1.0	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella	0.909	0	1.0	215
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Henningsomyces	1.0	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae	0.666	0	1.0	125
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Flammula	0.51	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Nematoloma	0.611	0	1.0	42
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Nivatogastrium	0.667	0	1.0	16
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pachylepyrium	0.663	0	1.0	15
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota	0.843	0	1.0	33
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe	0.99	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.618	0	1.0	4561
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Alloclavaria	0.957	0	1.0	4711
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Armillaria	0.921	0	1.0	976
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Armillariella	0.851	0	1.0	906
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Arrhenia	0.861	0	1.0	19
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Camarophyllopsis	0.542	0	1.0	13
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Cantharellopsis	0.517	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Clitocybe	0.66	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Cruentomycena	0.565	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Fayodia	0.943	0	1.0	106
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Filoboletus	0.631	0	1.0	58
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Gerronema	0.584	0	1.0	37
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Lepista	0.67	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Lyophyllum	1.0	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena	0.73	0	1.0	163
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycenoporella	0.599	0	1.0	16
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Myxomphalia	0.73	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Omphaliaster	0.571	0	1.0	40
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Omphalina	0.936	0	1.0	487
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Podabrella	0.51	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Poromycena	0.634	0	1.0	192
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Porpoloma	0.5	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Pseudoomphalina	0.94	0	1.0	43
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Resinomycena	0.569	0	1.0	21
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Rickenella	0.575	0	1.0	4
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Ripartites	0.6	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tectella	0.575	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma	0.878	0	1.0	208
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__uncultured_Tricholomataceae	0.615	0	1.0	39
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes incertae sedis;f__Agaricomycetes incertae sedis;g__Tricellulortus	0.55	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae	0.865	0	1.0	8056
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Amphinema	0.788	0	1.0	10870
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Atheliaceae	0.852	0	1.0	4913
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Byssocorticium	0.561	0	1.0	10
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Piloderma	0.873	0	1.0	14321
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Tylospora	0.594	0	1.0	522
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__uncultured_Atheliaceae	0.627	0	1.0	213
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.781	0	1.0	22
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae	0.671	0	1.0	69
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Eichleriella	0.572	0	1.0	9
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Endoperplexa	0.871	0	1.0	727
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Guepinia	0.855	0	1.0	6
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Hyaloriaceae	0.578	0	1.0	6
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Hyaloriaceae;g__Protodontia	0.69	0	1.0	25
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales	0.74	0	1.0	1901
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae	0.5	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae;g__Coniophora	0.865	0	1.0	4
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gomphidiaceae	0.548	0	1.0	45
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gomphidiaceae;g__Brauniellula	0.56	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gomphidiaceae;g__Chroogomphus	0.535	0	1.0	11
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gomphidiaceae;g__Gomphidius	0.782	0	1.0	18
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gyrodontaceae	0.524	0	1.0	88
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Gyrodontaceae;g__Boletinus	0.726	0	1.0	3367
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Melanogastraceae;g__Alpova	0.94	0	1.0	9
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Paxillaceae;g__Hydnomerulius	0.54	0	1.0	4
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Rhizopogonaceae;g__Rhizopogon	0.898	0	1.0	4535
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Stephanosporaceae;g__Stephanospora	0.852	0	1.0	18
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus	0.922	0	1.0	10098
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Truncocolumellaceae;g__Truncocolumella	0.952	0	1.0	37
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.625	0	1.0	32
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__uncultured_Cantharellaceae	0.818	0	1.0	350
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.733	0	1.0	117
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium	0.885	0	1.0	1068
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__endophyte	0.52	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__uncultured_Ceratobasidiaceae	0.739	0	1.0	243
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Uthatobasidium	0.649	0	1.0	100
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae	0.667	0	1.0	26
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulicium	0.641	0	1.0	70
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulinaceae	0.703	0	1.0	270
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae	0.56	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Epulorhiza	0.974	0	1.0	42
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Gloeotulasnella	0.538	0	1.0	6
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__Tulasnella	0.967	0	1.0	24
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales	0.51	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Radiigera	0.85	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Schenella	0.933	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Sphaerobolaceae;g__Sphaerobolus	0.651	0	1.0	57
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gloeophyllales;f__Gloeophyllaceae;g__Veluticeps	0.53	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales	0.575	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gautieriaceae;g__Gautieria	0.82	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae	0.574	0	1.0	10
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria	0.79	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaricium	0.515	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	0.523	0	1.0	80
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae	0.546	0	1.0	153
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Coltricia	0.966	0	1.0	1880
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Inonotopsis	0.544	0	1.0	20
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Phellopilus	0.56	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Pyrrhoderma	0.939	0	1.0	27
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales incertae sedis	0.531	0	1.0	27
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales incertae sedis;g__Contumyces	0.543	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales incertae sedis;g__Resinicium	0.95	0	1.0	49
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales incertae sedis;g__Sphagnomphalia	0.555	0	1.0	4
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Lagarobasidium	0.881	0	1.0	13
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae	0.72	0	1.0	43
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium	0.904	0	1.0	65
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Phallogaster	0.556	0	1.0	12
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Phlebogaster	0.597	0	1.0	14
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Rhopalogaster	0.714	0	1.0	5571
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.556	0	1.0	192
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae	0.567	0	1.0	9
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae;g__Amylocystis	0.59	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae;g__Anomoporia	0.605	0	1.0	42
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae;g__Antrodiella	0.882	0	1.0	4
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae;g__Diplomitoporus	0.959	0	1.0	10
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Coriolaceae;g__Rigidoporus	0.58	0	1.0	4
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Dictyonemataceae;g__Dictyonema	0.77	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma	1.0	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hapalopilaceae;g__Climacocystis	0.62	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Lachnocladiaceae;g__Lachnocladium	0.545	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Hydnopolyporus	0.553	0	1.0	9
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporales incertae sedis;g__Aphyllophoralean	0.755	0	1.0	11
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporales incertae sedis;g__Aphyllophorales	0.56	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales	0.52	0	1.0	285
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Albatrellaceae;g__Jahnoporus	0.51	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Bondarzewia	1.0	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae;g__Heterobasidion	0.85	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Podoscyphaceae	0.509	0	1.0	9
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Podoscyphaceae;g__Cyphellostereum	0.565	0	1.0	1378
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae	0.52	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Boreostereum	0.53	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.617	0	1.0	141
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae	0.83	0	1.0	934
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Piriformospora	0.63	0	1.0	646
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina	0.732	0	1.0	2297
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__uncultured_Sebacinaceae	0.804	0	1.0	232
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinales incertae sedis;g__uncultured_Sebacinales incertae sedis	0.726	0	1.0	8
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales	0.513	0	1.0	3
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Boletopsis	1.0	0	1.0	2
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.699	0	1.0	815
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Amaurodon	0.63	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Pseudotomentella	0.662	0	1.0	19
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora	0.593	0	1.0	7
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella	0.766	0	1.0	5580
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis	0.821	0	1.0	137
d__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__uncultured_Thelephoraceae	0.766	0	1.0	2702
d__Fungi;p__Basidiomycota;c__Agaricostilbomycetes	0.618	0	1.0	5
d__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Bensingtonia	0.98	0	1.0	1
d__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces	0.887	0	1.0	15
d__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Spiculogloeales;f__Spiculogloeaceae;g__Spiculogloea	0.548	0	1.0	5
d__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Spiculogloeales;f__Spiculogloeales incertae sedis;g__Mycogloea	0.589	0	1.0	9
d__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Hoehnelomycetaceae;g__Atractiella	0.901	0	1.0	7
d__Fungi;p__Basidiomycota;c__Atractiellomycetes;o__Atractiellales;f__Phleogenaceae;g__Helicogloea	0.865	0	1.0	2
d__Fungi;p__Basidiomycota;c__Basidiomycota incertae sedis;o__Basidiomycota incertae sedis;f__Basidiomycota incertae sedis;g__basidiomycete	0.53	0	1.0	1
d__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales;f__Classiculaceae	0.541	0	1.0	2228
d__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales;f__Classiculaceae;g__Classicula	0.529	0	1.0	80
d__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales;f__Classiculaceae;g__Jaculispora	0.545	0	1.0	17
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.541	0	1.0	913
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae	0.59	0	1.0	1
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium	0.714	0	1.0	7
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Rhodotorula 1 -Cystobasidiales	0.819	0	1.0	7
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes incertae sedis;f__Cystobasidiomycetes incertae sedis;g__Cyrenella	0.62	0	1.0	1
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae	0.538	0	1.0	5
d__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Rhodotorula 2 -Erythrobasidiales	0.555	0	1.0	2
d__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Calocera	0.935	0	1.0	81
d__Fungi;p__Basidiomycota;c__Entorrhizomycetes;o__Entorrhizales;f__Entorrhizaceae;g__Entorrhiza	0.89	0	1.0	318
d__Fungi;p__Basidiomycota;c__Exobasidiomycetes	0.587	0	1.0	3
d__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Exobasidiaceae	0.51	0	1.0	2
d__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Exobasidiaceae;g__Exobasidium	0.928	0	1.0	17
d__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	0.959	0	1.0	25
d__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales	0.5	0	1.0	1
d__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.764	0	1.0	998
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiales incertae sedis	0.595	0	1.0	469
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiales incertae sedis;g__Leucosporidium	0.659	0	1.0	1554
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiales incertae sedis;g__Mastigobasidium	0.6	0	1.0	4
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales	0.5	0	1.0	1
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Ustilentylomataceae;g__Ustilentyloma	0.5	0	1.0	1
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes incertae sedis;f__Microbotryomycetes incertae sedis;g__Kriegeria	0.8	0	1.0	2421
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales incertae sedis	0.57	0	1.0	1
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales incertae sedis;g__Rhodotorula 4 -Sporidiobolales	0.79	0	1.0	5
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales incertae sedis;g__Sporidiobolus	0.688	0	1.0	4
d__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Helicobasidiales;f__Helicobasidiaceae;g__Tuberculina	0.65	0	1.0	1
