Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Chytridiales_unidentified_1	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.60152704747e-05	0.0	0.0	0.0	0.0
Synchytrium	genus	6.0004200294e-05	0.0	0.0	0.000296055066242	8.29841085432e-05	8.67867216316e-05	0.0	0.0	0.0	3.69658435606e-05	2.13128729753e-05	0.0	8.92817284943e-05	0.0	0.0	0.000152543665624	0.0	0.0	0.000203342958233	0.0	2.49563264287e-05	0.0	6.63834306957e-05	0.0	0.0	7.02469179165e-05	0.000111579123546	6.76155380506e-05
Chytridiomycetes_unidentified_1	genus	3.0002100147e-05	3.20010240328e-05	2.9486347821e-05	3.70068832803e-05	0.000124476162815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48689792862e-05	0.0	0.0	0.0	0.0	0.000105370376875	0.0	0.0
Olpidium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103701402105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizophlyctis	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78947808865e-05	0.0
Rhizophydiales	order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.88394764439e-05	0.0	3.69658435606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49563264287e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizophydium	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78947808865e-05	0.0
Spizellomycetaceae	family	0.0	0.0	2.9486347821e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.69658435606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kochiomyces	genus	0.0	0.0	8.84590434629e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93205410506e-05	0.0	0.0	0.0
Powellomyces	genus	0.00123008610603	0.0	0.0	0.0	4.14920542716e-05	0.0	0.0	0.0	0.0	7.39316871211e-05	0.0	3.29641350211e-05	0.000133922592741	0.000117224132541	0.0	0.0	0.0	0.0	0.0	0.000541125541126	0.0	0.0	0.0	3.60152704747e-05	0.0	0.0	0.0	0.0
Spizellomyces	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.00131270843681	0.0	0.0	0.000480555966287	0.0	0.0	0.0	0.0	0.000155994072225	0.0	0.000201359174427	0.0	0.0	0.000208125208125	0.0	7.13877784123e-05	0.0	0.0	0.0	0.0	0.0	0.0
Triparticalcar	genus	0.0	0.0	0.0	0.0	0.0	0.0	7.09572128007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chytridiomycota_unidentified_1_1	genus	6.0004200294e-05	3.20010240328e-05	0.000117945391284	3.70068832803e-05	4.14920542716e-05	0.000303753525711	0.000496700489605	0.000349555287995	0.00409668168783	3.69658435606e-05	6.39386189258e-05	0.000164820675105	0.0	0.000234448265083	0.000935964433352	0.000228815498436	0.00135917442738	0.000188487201719	0.0	0.00170662670663	4.99126528575e-05	0.000107081667619	0.0	3.60152704747e-05	0.0	0.000105370376875	2.78947808865e-05	0.000202846614152
Monoblepharidomycetes	class	0.000150010500735	9.60030720983e-05	0.000117945391284	3.70068832803e-05	0.0	4.33933608158e-05	0.000141914425601	0.000932147434653	0.00565342072921	0.000184829217803	0.0	0.000461497890295	4.46408642471e-05	0.000390747108471	0.000428983698619	3.81359164061e-05	0.00095645607853	0.00116862065066	0.0	0.001332001332	0.0	0.0	0.0	0.0	0.0	0.0	2.78947808865e-05	3.38077690253e-05
Monoblepharidales	order	3.0002100147e-05	0.0	0.0	0.0	0.0	0.0	7.09572128007e-05	0.000233036858663	0.0	0.000110897530682	0.0	0.0	0.0	3.90747108471e-05	0.0	0.0	5.03397936068e-05	0.000188487201719	0.0	0.0001665001665	0.0	0.0	0.0	0.0	0.0	0.0	2.78947808865e-05	0.0
Monoblepharidales_unidentified_1	genus	3.0002100147e-05	6.40020480655e-05	0.0	3.70068832803e-05	4.14920542716e-05	0.0	3.54786064003e-05	0.000194197382219	0.000204834084392	0.0	0.0	0.0	8.92817284943e-05	0.000195373554236	3.89985180563e-05	0.0	0.0181223256985	0.00030157952275	0.0	0.0178987678988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Monoblepharidomycetes_unidentified_1	genus	0.000360025201764	0.000256008192262	0.000412808869493	0.000148027533121	8.29841085432e-05	8.67867216316e-05	0.000532179096005	0.00411698450305	0.0365014338386	0.000813248558332	0.0	0.00158227848101	0.000758894692201	0.00390747108471	0.00120895405975	0.000228815498436	0.0199848980619	0.00354355939232	0.00012200577494	0.0212287712288	0.0	3.56938892062e-05	6.63834306957e-05	7.20305409494e-05	0.0	0.0	5.5789561773e-05	0.0
Fungi_unidentified_1_1	genus	0.111757823048	0.00281609011488	0.00324349826031	0.0024424542965	0.00697066511763	0.0292905185507	0.00713119988647	0.0640074571795	0.03805817288	0.0581103060772	0.00176896845695	0.0216244725738	0.116825141735	0.0618943419819	0.0633725918415	0.00293646556327	0.0470677070224	0.00245033362235	0.00479889381431	0.0147352647353	0.0144996256551	0.017311536265	0.00219065321296	0.0187639559173	0.00979081472161	0.00210740753749	0.00365421629613	0.00469927989452
Glomeromycota	phylum	0.000420029402058	0.0	0.0	0.0	4.14920542716e-05	0.0	0.0	3.88394764439e-05	0.00204834084392	3.69658435606e-05	0.0	0.0	0.000223204321236	0.000312597686777	0.000545979252788	3.81359164061e-05	0.000302038761641	0.0	4.06685916467e-05	0.000291375291375	0.000698777140005	0.0	0.0	0.000360152704747	0.0	3.51234589582e-05	0.0	0.0
Glomeromycetes	class	0.0	0.0	8.84590434629e-05	3.70068832803e-05	8.29841085432e-05	0.0	0.0	0.0	0.0	0.000406624279166	0.0	6.59282700422e-05	0.000580331235213	0.000195373554236	0.000272989626394	0.0	0.0	0.0	0.00012200577494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ambisporaceae_unidentified	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000823558772149	0.000107081667619	0.0	0.00442987826839	0.00129757785467	0.000245864212708	0.0	0.0
Archaeospora	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145042194093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Diversisporales	order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29641350211e-05	0.0	0.0	7.79970361126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38077690253e-05
Acaulosporaceae	family	0.0	0.0	0.0	0.0	4.14920542716e-05	0.0	0.0	0.0	0.0	0.0010350436197	0.0	0.0	0.00133922592741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acaulospora	genus	0.0	0.0	0.0	3.70068832803e-05	0.0	4.33933608158e-05	0.0	3.88394764439e-05	0.0	0.00754103208635	0.0	0.0	0.0110709343333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56938892062e-05	0.0	3.60152704747e-05	0.000275243787355	0.000351234589582	0.0	0.000135231076101
Acaulosporaceae_unidentified	genus	0.0	0.0	0.0	0.0	0.000165968217086	0.0	0.0	0.0	0.0	0.000517521809848	0.0	0.0	0.000133922592741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178469446031	0.0	0.000576244327595	0.00208398867568	7.02469179165e-05	2.78947808865e-05	0.0
Entrophospora	genus	0.0	9.60030720983e-05	0.0	7.40137665606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000862984599044	0.0	0.000550487574709	7.02469179165e-05	0.0	0.0
Glomerales	order	9.0006300441e-05	0.0	5.89726956419e-05	0.0	0.0	0.0	3.54786064003e-05	0.0	0.00299057763212	3.69658435606e-05	0.0	0.000362605485232	0.000401767778224	0.0	0.00113095702363	0.0	0.00181223256985	0.0	0.0	0.00108225108225	0.0	3.56938892062e-05	0.0	0.0	7.86410821013e-05	0.0	0.0	0.0
Claroideoglomeraceae	family	3.0002100147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.09668168783e-05	0.0	0.0	0.000659282700422	0.000491049506718	0.0	0.0	0.0	0.00317140699723	3.76974403438e-05	0.0	0.00120712620713	4.99126528575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Claroideoglomeraceae_unidentified	genus	0.0	0.0	0.0	0.0	0.0	0.0	7.09572128007e-05	0.0121955956034	0.0	0.0	0.0	0.00227452531646	0.0	0.0	0.000116995554169	0.0	0.0128869871634	0.0	0.0	0.00778388278388	0.00139755428001	0.000107081667619	0.0	0.0	0.0	0.0	0.0	0.0
Claroideoglomus	genus	6.0004200294e-05	0.0	0.000206404434747	0.0	0.0	8.67867216316e-05	0.0	0.0	0.011102007374	0.000110897530682	0.0	0.00029667721519	0.000178563456989	3.90747108471e-05	0.00288589033617	0.0	0.00161087339542	0.0	0.0	0.000999000999001	0.0	0.0	0.000132766861391	0.0	0.000196602705253	0.0	0.0	0.0
Glomeraceae	family	9.0006300441e-05	3.20010240328e-05	0.0	3.70068832803e-05	0.0	0.0	0.0	0.0	0.000122900450635	3.69658435606e-05	0.0	0.000197784810127	0.0	3.90747108471e-05	7.79970361126e-05	0.0	5.03397936068e-05	0.0	0.0	0.0	0.00137259795358	0.0	0.0	0.000828351220918	0.0	0.0	0.0	0.0
