Taxon_Name	MeanBootstrapValue	MeanLengthMerged	PercentageAsPairs	Total
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis_25;g__Sporobolomyces	0.71	260	0.0	7
d__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_unidentified;g__Sporidiobolales_unidentified_1	0.994	249	0.0	427
d__Fungi;p__Basidiomycota;c__Tremellomycetes	0.74	188	0.0	88
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae	0.65	223	0.0	1
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidiaceae_unidentified	0.625	241	0.0	2
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Guehomyces	1.0	228	0.0	5
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Mrakia	0.924	235	0.0	5
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Udeniomyces	0.975	257	0.0	4
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiales_unidentified;g__Cystofilobasidiales_unidentified_1	0.877	235	0.0	7
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Incertae_sedis_48;g__Syzygospora	0.972	183	0.0	4
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	0.504	253	0.0	30
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus	0.991	239	0.0	1996
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium	1.0	213	0.0	4
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.555	186	0.0	2
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis_12	0.649	177	0.0	11
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis_12;g__Cryptococcus_1	0.974	234	0.0	2487
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis_12;g__Dioszegia	1.0	181	0.0	6
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis_12;g__Filobasidiella	1.0	205	0.0	1
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis_12;g__Kockovaella	0.73	193	0.0	1
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_unidentified;g__Tremellales_unidentified_1	0.794	183	0.0	152
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellomycetes_unidentified;f__Tremellomycetes_unidentified_1;g__Tremellomycetes_unidentified_1	0.84	184	0.0	325
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon	0.995	192	0.0	376
d__Fungi;p__Basidiomycota;c__Tritirachiomycetes;o__Incertae_sedis_65;f__Incertae_sedis_66;g__Paratritirachium	0.999	252	0.0	7250
d__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium	0.998	252	0.0	441
d__Fungi;p__Chytridiomycota	0.664	317	0.0	2397
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes	0.57	319	0.0	265
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Synchytriaceae;g__Synchytrium	0.525	285	0.0	6
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	0.951	177	0.0	3230
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae	0.589	431	0.0	13
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Kochiomyces	0.965	355	0.0	4
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Powellomyces	0.87	345	0.0	2
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces	0.795	369	0.0	33
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Triparticalcar	1.0	295	0.0	1
d__Fungi;p__Chytridiomycota;c__Chytridiomycota_unidentified;o__Chytridiomycota_unidentified_1;f__Chytridiomycota_unidentified_1;g__Chytridiomycota_unidentified_1_1	0.733	299	0.0	93
d__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__Monoblepharidomycetes_unidentified;f__Monoblepharidomycetes_unidentified_1;g__Monoblepharidomycetes_unidentified_1	0.53	313	0.0	63
d__Fungi;p__Fungi_unidentified;c__Fungi_unidentified_1;o__Fungi_unidentified_1;f__Fungi_unidentified_1_1;g__Fungi_unidentified_1_1	0.663	296	0.0	1497
d__Fungi;p__Glomeromycota	0.727	234	0.0	48
d__Fungi;p__Glomeromycota;c__Glomeromycetes	0.641	247	0.0	150
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales	0.732	176	0.0	4
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambisporaceae_unidentified	0.992	202	0.0	152
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae	0.673	187	0.0	31
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeosporaceae_unidentified	0.51	178	0.0	1
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporales_unidentified;g__Archaeosporales_unidentified_1	0.681	167	0.0	74
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae	0.59	168	0.0	1
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora	0.937	166	0.0	154
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulosporaceae_unidentified	0.988	168	0.0	89
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Entrophospora	0.796	266	0.0	12
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae	0.555	173	0.0	2
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.706	178	0.0	51
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	0.94	189	0.0	578
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae	0.594	212	0.0	7
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomeraceae_unidentified	0.897	202	0.0	662
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus	0.758	191	0.0	25
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.849	197	0.0	120
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_unidentified	0.952	185	0.0	3807
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus	0.621	179	0.0	116
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus	0.641	182	0.0	301
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomerales_unidentified;g__Glomerales_unidentified_1	0.59	192	0.0	394
d__Fungi;p__Glomeromycota;c__Glomeromycota_unidentified;o__Glomeromycota_unidentified_1;f__Glomeromycota_unidentified_1;g__Glomeromycota_unidentified_1_1	0.862	188	0.0	1348
d__Fungi;p__Zygomycota;c__Incertae_sedis_10	0.554	240	0.0	7
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Endogonales;f__Endogonaceae;g__Endogone	0.855	240	0.0	239
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.997	325	0.0	367
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mortierellales	0.713	257	0.0	34
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mortierellales;f__Mortierellaceae	0.81	239	0.0	3
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.987	239	0.0	22904
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_unidentified	0.642	259	0.0	21
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mortierellales;f__Mortierellales_unidentified;g__Mortierellales_unidentified_1	0.92	242	0.0	46
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mucorales;f__Mucoraceae;g__Mucor	0.992	287	0.0	5
d__Fungi;p__Zygomycota;c__Incertae_sedis_10;o__Mucorales;f__Umbelopsidaceae;g__Umbelopsis	0.997	252	0.0	972
