Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Alveolata	domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Apicomplexa incertae sedis	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ciliophora incertae sedis	genus	88	13	37	10	57	22	68	94	13	43	18	19	14	247	252	53	212	68	72	88	109	77	3	25	17	16	24	99
Centramoebida incertae sedis	genus	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Phalansterium incertae sedis	genus	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0
Metazoa	phylum	1337	952	829	913	572	903	917	2838	4851	1233	842	1513	888	3066	2763	625	3734	319	776	1264	1530	1149	260	1138	717	561	923	1081
Ecdysozoa incertae sedis	genus	591	350	248	171	163	381	1795	2015	2737	915	328	545	828	980	904	271	4368	166	295	1361	524	492	72	564	285	269	306	485
Lophotrochozoa incertae sedis	genus	26	23	15	15	42	55	74	40	87	22	590	29	17	31	38	18	13	3	6	11	54	23	2	35	9	14	52	26
Platyhelminthes incertae sedis	genus	1209	672	442	308	218	315	1009	1206	3356	653	320	849	738	3756	1780	288	3369	133	394	1372	2406	832	203	654	519	181	497	435
Eukaryota incertae sedis	domain	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota incertae sedis	class	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota incertae sedis	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Capsaspora	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Nuclearia	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Stramenopiles	phylum	3	0	1	0	0	1	0	0	1	0	0	3	3	2	0	1	0	0	0	0	2	1	0	0	0	0	0	0
Chrysophyceae incertae sedis	genus	2	0	0	0	1	0	1	2	5	1	0	7	2	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0
Hyphochytriomycetes incertae sedis	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oomycetes	class	2	1	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0	1	1	0	2	3	0	0	0
Apodachlya	genus	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Oomycetes incertae sedis	genus	5	6	4	2	1	4	4	2	0	0	2	13	0	64	40	2	0	5	3	0	6	1	0	3	2	0	0	5
Peronosporaceae	family	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pythiaceae	family	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0
Pythium	genus	13	0	0	0	0	0	1	0	2	0	0	0	2	8	29	0	0	0	0	0	1	2	0	4	1	0	1	0
Saprolegniaceae	family	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1
Aphanomyces	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Calyptralegnia	genus	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	1	0	0
Plectospira	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Saprolegnia	genus	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	2	2	0	1
Synurophyceae incertae sedis	genus	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Fungi	domain	535	948	1042	832	655	508	239	345	184	171	1114	1018	308	910	457	1007	350	449	571	169	918	953	340	763	752	758	806	942
Ascomycota	phylum	1162	3384	3552	1528	1200	2631	477	1028	68	401	1067	1152	380	854	1299	1973	62	1218	2525	41	1707	2020	755	2880	2923	971	1373	9017
Archaeorhizomyces	genus	3211	5453	6473	2677	2523	925	50	283	14	448	55	1912	211	5	5	2357	3	4	29	0	4824	5842	2942	10864	7458	1489	4286	2104
Ascomycota incertae sedis	family	1	0	1	2	0	2	21	3	0	2	0	37	0	1	6	2	1	0	0	0	0	2	1	0	0	0	0	0
Allantophoma	genus	0	0	0	1	1	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
Anungitopsis	genus	0	1	0	1	0	0	0	23	0	5	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	2	0
Dictyosporium	genus	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lecophagus	genus	3	3	0	0	0	2	0	0	2	0	0	0	2	8	14	0	0	0	0	0	0	0	0	1	7	0	0	0
Microsphaeropsis	genus	0	0	0	0	0	0	8	0	0	0	0	61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeomoniella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Rhizosphaera	genus	0	1	12	7	0	0	0	2	0	0	6	3	0	1	0	1	0	2	3	0	1	0	4	0	2	0	3	0
Scolecobasidiella	genus	0	0	0	1	1	4	0	0	0	0	0	0	2	0	3	0	3	0	0	0	0	0	0	0	2	0	0	0
Sphaeriothyrium	genus	0	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichoconis	genus	2	0	0	0	0	0	0	0	0	0	0	0	1	0	38	5	0	0	0	0	6	0	0	0	1	1	0	0
Troposporella	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Dothideomycetes	class	9	148	70	56	8	1438	7	2	2	4	1078	34	6	42	83	3	2	31	3	1	14	180	30	23	41	13	75	11
Botryosphaeriaceae	family	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Melanops	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microdiplodia	genus	0	99	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	4	13	0	35	13	3	60	0
Phyllosticta	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnodiales	order	3	3	0	3	0	3	1	0	0	6	0	3	2	11	13	0	1	1	0	0	0	0	0	0	2	0	0	0
Capnodiaceae	family	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnodiales incertae sedis	family	0	0	0	1	0	2	1	0	0	0	0	1	0	8	1	0	0	0	0	0	0	0	0	1	1	0	0	0
Capnodiales incertae sedis	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0
Devriesia	genus	0	0	0	0	0	16	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pseudoramichloridium	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rachicladosporium	genus	0	0	0	0	0	1	1	0	0	0	0	0	39	11	42	0	1	0	0	0	0	0	0	0	2	0	0	0
Davidiellaceae	family	0	0	0	0	0	0	5	0	0	0	0	4	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporium complex	genus	1	0	0	0	0	5	17	0	0	0	0	18	4	77	10	0	1	0	0	0	1	1	0	0	0	0	1	0
Davidiella	genus	4	3	0	1	1	19	17	5	22	1	1	7	14	53	25	0	2	0	0	0	0	1	0	4	0	1	3	1
Davidiellaceae	genus	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
Mycosphaerellaceae	family	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
Cercosporella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Miuraea	genus	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramularia	genus	9	0	0	0	0	3	0	0	4	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
Septoria	genus	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Sphaerulina	genus	3	0	0	0	4	7	33	1	1	0	1	25	6	70	32	0	1	1	0	0	0	0	0	1	4	0	5	1
Teratosphaeriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Teratosphaeriaceae	genus	0	0	1	0	0	0	0	0	0	5	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dothideales	order	0	1	2	1	1	6	0	0	0	0	2	0	9	2	0	0	0	0	0	0	3	0	0	2	2	0	0	0
Dothideaceae	family	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
Coniozyma	genus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Dothidea	genus	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stylodothis	genus	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coleophoma	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selenophoma	genus	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dothioraceae	family	0	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Columnosphaeria	genus	0	0	0	1	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	5	2	1	0	0
Dothiora	genus	0	1	0	2	1	31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sydowia	genus	0	2	2	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0
Dothideomycetes incertae sedis	order	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dothideomycetes incertae sedis	family	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Epicoccum	genus	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glonium	genus	17	298	180	111	17	3	1	4	1	1	3894	2	1	0	0	3	0	1	1	1	1	453	66	6	76	2	269	1
Kirschsteiniothelia	genus	0	8	27	30	0	5	0	1	5	0	2	0	1	0	1	0	0	171	0	0	52	0	7	10	0	0	11	3
Repetophragma	genus	4	3	1	26	0	18	0	0	12	10	2	0	7	16	16	0	2	0	4	0	0	0	2	0	1	0	0	1
Stomiopeltis	genus	0	0	1	8	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	1	0	0	0	3	0
Hysteriales	order	0	9	4	3	1	1	0	0	0	0	33	0	1	0	1	0	0	0	0	1	0	4	1	0	2	0	0	6
Hysteriaceae	family	0	0	0	0	0	69	0	0	0	0	1	2	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0
Hysteropatella	genus	0	1	1	0	0	29	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	1	1	1	0	3	4	1
Hysteriales incertae sedis	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microthyrium	genus	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pleosporales	order	27	31	21	4	6	6	36	10	312	3	5	94	1	105	42	0	30	2	9	30	8	22	0	9	7	6	4	0
Murispora	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Delitschia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	48	0	0	0	0	0	0
Didymellaceae	family	0	0	0	1	0	0	2	1	1	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Didymella	genus	3	0	1	0	1	2	30	0	18	0	0	148	0	3	8	0	1	0	0	0	0	3	0	0	0	0	0	0
Didymosphaeria	genus	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dothidotthia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Keissleriella	genus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptosphaeria	genus	0	0	0	0	0	0	0	2	20	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Lophiostomataceae	family	13	36	5	2	4	8	2	24	1964	12	1	24	2	365	51	0	111	0	4	173	0	1	2	0	4	4	1	0
Aposphaeria	genus	2	2	2	0	0	0	0	2	305	0	0	5	0	66	12	0	21	0	0	16	0	0	0	1	0	0	0	0
Herpotrichia	genus	6	17	25	10	0	0	0	16	1319	15	1	17	1	207	18	0	42	0	15	108	2	3	2	4	7	23	0	1
Melanommataceae	family	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Beverwykella	genus	0	0	0	0	0	0	0	0	13	0	0	2	0	2	1	0	3	0	0	1	0	0	0	0	0	0	0	0
Melanomma	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Montagnulaceae	family	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraconiothyrium	genus	0	0	0	1	0	0	1	0	0	0	0	16	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeosphaeriaceae	family	1	0	0	0	4	0	52	0	0	0	0	8	0	3	12	0	0	0	0	0	0	19	2	1	2	0	0	0
Chaetosphaeronema	genus	0	0	0	0	1	0	20	0	0	0	0	9	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
Loratospora	genus	0	1	0	0	3	2	23	0	0	0	0	7	0	3	28	0	0	1	0	0	0	98	0	0	1	0	0	0
Ophiosphaerella	genus	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeodothis	genus	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
Phaeosphaeria	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	5	0	0	1	0	0	0
Pleomassaria	genus	0	1	1	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	6	0	0	0
Pleosporaceae	family	1	0	2	0	0	0	0	0	2	0	0	68	0	1	7	0	2	0	0	0	0	0	2	1	1	0	0	0
Alternaria	genus	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Cochliobolus	genus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drechslera	genus	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lewia	genus	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macroventuria	genus	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyrenochaeta	genus	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyrenophora	genus	0	0	0	0	0	0	0	0	0	0	0	153	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Stagonospora	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Camarosporium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Massariosphaeria	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Monascostroma	genus	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ochrocladosporium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Sporormiaceae	family	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Preussia	genus	0	0	4	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Westerdykella	genus	0	0	4	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Eurotiomycetes	class	11	291	76	55	42	9	95	4	1	5	27	6	1	7	10	1	11	43	16	1	22	243	45	62	393	113	152	14
Chaetothyriales	order	0	34	79	20	1	2	0	0	16	29	1	0	0	2	8	1	0	0	0	0	9	15	7	6	42	9	4	1
Ceramothyrium	genus	0	6	18	4	2	1	0	0	0	2	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	1	0	0
Herpotrichiellaceae	family	3	173	120	40	7	8	4	0	10	26	12	2	3	2	8	6	2	2	0	0	26	53	21	13	77	11	20	6
Capronia	genus	7	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Cladophialophora	genus	1	241	202	69	11	0	4	0	0	0	33	8	0	1	4	24	1	0	0	0	108	206	31	21	62	21	9	10
Cyphellophora	genus	0	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
Exophiala	genus	1	2	12	15	0	3	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	13	1	18	0	1	0
Rhinocladiella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Sarcinomyces	genus	0	5	6	16	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	15	0	11	0	0	0
Sorocybe	genus	2	2302	296	88	73	5	0	5	1	2	82	6	10	4	12	2	1	0	0	0	98	924	68	413	2505	583	1656	16
Thysanorea	genus	0	8	4	2	1	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	1	2	0	0	0
Veronaea	genus	1	0	1	0	0	0	2	0	6	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0	1	0
Eurotiales	order	3	15	17	4	24	4	47	0	0	0	75	12	1	1	1	2	0	7	2	0	7	70	9	14	39	5	21	0
Monascus	genus	4	23	23	9	25	2	37	0	1	0	107	16	1	1	1	1	0	2	6	0	3	67	8	8	37	0	16	3
Trichocomaceae	family	71	136	88	96	58	77	355	56	9	33	150	183	9	122	107	9	52	191	55	10	54	613	23	102	177	61	84	8
Aspergillus	genus	2	33	3	17	3	14	36	0	0	1	4	0	1	0	0	4	1	42	14	0	1	12	3	4	0	10	20	2
Chromocleista	genus	69	121	172	44	104	25	300	12	58	15	409	664	50	110	180	13	14	422	55	7	40	731	38	127	262	38	120	7
Eupenicillium	genus	21	26	61	9	30	20	113	1	3	6	50	264	15	8	75	4	4	151	10	0	15	199	9	22	73	7	30	3
Eurotium	genus	1	3	3	5	1	0	10	0	0	0	13	1	0	0	1	2	0	1	2	0	1	3	2	2	2	2	1	0
Hamigera	genus	9	21	74	20	8	15	1	0	0	10	119	0	2	1	3	11	0	11	53	0	4	16	3	1	5	16	3	1
Penicillium	genus	223	13	4	3	27	57	59	185	150	73	33	685	70	1496	556	0	104	37	101	174	39	16	1	674	291	67	24	12
Onygenales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Arachnomyces	genus	2	28	3	28	2	3	26	0	1	1	3	0	1	0	1	2	1	26	9	0	2	22	2	0	0	11	6	1
Verrucariaceae	family	0	66	4	5	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	37	7	5	76	20	22	0
Agonimia	genus	0	14	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	5	3	1	0
Clavascidium	genus	0	0	1	3	0	0	0	0	0	0	2	0	1	0	0	2	0	2	0	0	1	2	1	0	1	4	0	0
Pyxidiophora	genus	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Lecanoromycetes	class	1	38	13	4	2	6	1	19	2	0	6	0	2	0	2	1	0	0	5	0	13	0	1	5	69	4	5	30
Placynthiella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Lecanorales	order	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	3	1	0	1
Cetradonia	genus	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dactylospora	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lecanora	genus	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lecideaceae	family	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hypocenomyce	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1
Parmeliaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1
Masonhalea	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Phaeophyscia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Furcaspora	genus	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thelocarpon	genus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Ostropales	order	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ostropa	genus	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Teloschistales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Leotiomycetes	class	295	322	607	580	519	2066	168	1495	3	954	203	55	279	474	344	1196	5	146	348	4	367	232	80	532	695	979	667	938
Erysiphaceae	family	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	113	2	1	0	0
Blumeria	genus	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Pleochaeta	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Helotiales	order	2449	2459	1878	2042	2368	5537	215	5002	99	3498	1312	1815	650	1783	3224	1691	13	2596	1306	3	6537	2937	752	2092	3706	1759	2913	2620
Bulgaria	genus	644	6	90	26	43	92	1	14	3	0	1	0	5	0	6	2	0	0	116	0	3410	19	33	200	418	41	2	8
Dermateaceae	family	3	0	0	0	0	0	0	0	2	1	0	2	0	3	0	0	0	0	0	0	0	2	0	0	2	0	0	0
Mollisia	genus	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	128	0	0	0	0
Neofabraea	genus	11	1	3	1	1	1	0	1	31	2	0	1	24	34	33	0	0	0	0	0	2	6	0	17	11	4	3	1
Pezicula	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	1	0	1	2	0	0	0
Helotiaceae	family	164	276	250	234	252	512	132	192	8	97	66	423	706	336	226	414	1	56	149	0	274	333	105	191	165	317	169	281
Ascocoryne	genus	61	0	0	3	6	12	2	0	0	0	0	0	0	5	2	1	0	0	7	0	29	0	0	58	4	0	1	68
Chlorencoelia	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloroscypha	genus	11	45	1	10	7	1	0	20	0	0	1	5	0	3	6	1	0	2	6	0	6	9	17	4	2	2	2	0
Crinula	genus	34	55	51	43	43	85	5	12	0	3	10	14	19	85	35	92	0	3	32	0	68	22	23	58	33	45	38	47
Cudoniella	genus	10	0	0	1	0	2	2	0	9	0	2	649	169	11	27	0	0	0	1	0	1	5	0	2	1	0	0	1
Godronia	genus	7	1	0	0	0	1	9	0	1	1	0	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1
Heyderia	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenoscyphus	genus	31	0	0	2	0	0	1	0	0	0	1	38	12	1	11	0	0	0	0	0	0	0	0	1	1	0	1	6
Ombrophila	genus	6	2	1	1	7	1	1	0	1	0	2	244	34	4	31	1	0	10	1	0	8	13	1	3	0	4	8	5
Tricladium	genus	97	35	59	7	27	3	230	1	0	1	55	21	66	54	10	3	0	0	16	0	136	157	18	78	66	117	40	127
Helotiales incertae sedis	family	1652	1666	715	1732	1750	4127	142	6921	68	4930	425	492	651	1983	1909	1097	11	556	438	7	1024	1400	351	892	1354	1700	1299	1468
Aquapoterium	genus	0	1	2	162	2	24	0	0	0	0	1	0	13	25	1	0	0	0	3	0	0	0	1	5	1	7	2	13
Chalara	genus	335	118	165	66	149	28	97	167	19	10	30	511	58	476	1367	35	1	919	18	0	351	283	22	81	54	552	107	23
Clathrosporium	genus	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
Eleutheromyces	genus	22	14	72	51	35	53	0	18	0	21	0	0	9	0	1	13	0	3	19	0	0	1	3	14	46	56	53	112
Fulvoflamma	genus	1424	580	771	430	1245	426	33	1450	0	1222	149	18	480	1340	1720	1666	11	3	306	3	573	1046	99	1917	761	369	270	232
Hyalodendriella	genus	54	101	52	95	129	112	13	318	7	125	48	91	14	74	163	16	0	46	43	0	48	123	24	18	31	169	58	9
